Country,Cowcode,Year,Independent Country?,other,shia,sunni,muslim,orthodox,romancatholic,christian,protestant,traditionalbelief,jewish,yezidi,buddhist,hindu,bahai,sikh,nonreligious,coptic,jain,zoroastrian,druze,ibadiyah,taoism,chondogyo,confucian,wonbulgyo,ikuantao,caodai,hoahoa
Burkina Faso,439,1951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1956,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1960,1,8.864914,,,4.197731,,,11.41805,,75.51931,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1961,1,9.543701,,,4.534271,,,11.36617,,74.55586,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1962,1,10.22134,,,4.896414,,,11.31449,,73.56776,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1963,1,10.89568,,,5.285879,,,11.26301,,72.55542,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1964,1,11.56448,,,5.704465,,,11.21174,,71.51931,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1965,1,12.22526,,,6.154044,,,11.16068,,70.46001,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1966,1,12.87543,,,6.636561,,,11.10982,,69.37819,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1967,1,13.51223,,,7.154027,,,11.05916,,68.27458,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1968,1,14.13275,,,7.708511,,,11.0087,,67.15003,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1969,1,14.73396,,,8.302126,,,10.95845,,66.00547,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1970,1,15.31267,,,8.937028,,,10.9084,,64.84191,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1971,1,15.86562,,,9.615392,,,10.85855,,63.66045,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1972,1,16.38943,,,10.3394,,,10.80889,,62.46227,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1973,1,16.8807,,,11.11123,,,10.75944,,61.24863,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1974,1,17.33595,,,11.933,,,10.71019,,60.02087,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1975,1,17.75169,,,12.80679,,,10.66113,,58.78039,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1976,1,18.12449,,,13.73458,,,10.61228,,57.52865,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1977,1,18.45094,,,14.71825,,,10.56362,,56.26719,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1978,1,18.72779,,,15.75949,,,10.51515,,54.99756,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1979,1,18.95187,,,16.85984,,,10.46689,,53.72139,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1980,1,19.12027,,,18.02058,,,10.41882,,52.44033,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1981,1,19.23027,,,19.24273,,,10.37094,,51.15605,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1982,1,19.27948,,,20.52702,,,10.32326,,49.87024,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1983,1,19.26582,,,21.8738,,,10.27578,,48.5846,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1984,1,19.18762,,,23.28306,,,10.22848,,47.30083,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1985,1,19.04364,,,24.75435,,,10.18138,,46.02063,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1986,1,18.83312,,,26.28675,,,10.13448,,44.74565,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1987,1,18.55583,,,27.87887,,,10.08776,,43.47754,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1988,1,18.21207,,,29.52879,,,10.04123,,42.21791,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1989,1,17.8027,,,31.23407,,,9.994901,,40.96833,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1990,1,17.32922,,,32.99172,,,9.948758,,39.7303,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1991,1,16.7937,,,34.79823,,,9.902802,,38.50527,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1992,1,16.19876,,,36.64955,,,9.857038,,37.29465,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1993,1,15.54765,,,38.54115,,,9.811461,,36.09975,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1994,1,14.84412,,,40.46801,,,9.766074,,34.9218,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1995,1,14.09243,,,42.42471,,,9.720872,,33.76199,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1996,1,13.29731,,,44.40545,,,9.675858,,32.62139,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1997,1,12.46385,,,46.40413,,,9.631029,,31.501,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1998,1,11.59747,,,48.41442,,,9.586388,,30.40172,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,1999,1,10.70383,,,50.42987,,,9.541928,,29.32438,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2000,1,9.788719,,,52.44391,,,9.497657,,28.26971,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2001,1,8.858032,,,54.45004,,,9.453567,,27.23836,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2002,1,7.917633,,,56.44183,,,9.409662,,26.23087,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2003,1,6.973297,,,58.41305,,,9.365938,,25.24772,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2004,1,6.030609,,,60.35771,,,9.322398,,24.28928,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2005,1,5.094933,,,62.27017,,,9.279038,,23.35586,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2006,1,4.171288,,,64.14518,,,9.235862,,22.44767,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2007,1,3.264351,,,65.97792,,,9.192863,,21.56487,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2008,1,2.378387,,,67.76406,,,9.150047,,20.70751,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2009,1,1.517227,,,69.49977,,,9.107409,,19.8756,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2010,1,0.6842117,,,71.18177,,,9.064951,,19.06907,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2011,1,0,,,72.72166,,,9.012054,,18.26628,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2012,1,0,,,73.72075,,,8.901669,,17.37758,,,,,,,,,,,,,,,,,,,
Burkina Faso,439,2013,1,0,,,74.67132,,,8.796184,,16.5325,,,,,,,,,,,,,,,,,,,
Liberia,450,1945,1,0,,,10.58076,,,1.5117,,87.90755,,,,,,,,,,,,,,,,,,,
Liberia,450,1946,1,0,,,10.70369,,,1.623264,,87.67304,,,,,,,,,,,,,,,,,,,
Liberia,450,1947,1,0,,,10.8293,,,1.743138,,87.42757,,,,,,,,,,,,,,,,,,,
Liberia,450,1948,1,0,,,10.95765,,,1.871941,,87.17041,,,,,,,,,,,,,,,,,,,
Liberia,450,1949,1,0,,,11.08882,,,2.010335,,86.90084,,,,,,,,,,,,,,,,,,,
Liberia,450,1950,1,0,,,11.22291,,,2.159029,,86.61806,,,,,,,,,,,,,,,,,,,
Liberia,450,1951,1,0,,,11.35999,,,2.318782,,86.32123,,,,,,,,,,,,,,,,,,,
Liberia,450,1952,1,0,,,11.50014,,,2.490404,,86.00945,,,,,,,,,,,,,,,,,,,
Liberia,450,1953,1,0,,,11.64342,,,2.67476,,85.68182,,,,,,,,,,,,,,,,,,,
Liberia,450,1954,1,0,,,11.78992,,,2.872772,,85.33731,,,,,,,,,,,,,,,,,,,
Liberia,450,1955,1,0,,,11.93968,,,3.085424,,84.97491,,,,,,,,,,,,,,,,,,,
Liberia,450,1956,1,0.2886734,,,12.05785,,,3.304191,,84.34929,,,,,,,,,,,,,,,,,,,
Liberia,450,1957,1,0.6759186,,,12.16641,,,3.534824,,83.62285,,,,,,,,,,,,,,,,,,,
Liberia,450,1958,1,1.073738,,,12.27581,,,3.780926,,82.86953,,,,,,,,,,,,,,,,,,,
Liberia,450,1959,1,1.481514,,,12.38605,,,4.043444,,82.08899,,,,,,,,,,,,,,,,,,,
Liberia,450,1960,1,1.898567,,,12.49715,,,4.32337,,81.28091,,,,,,,,,,,,,,,,,,,
Liberia,450,1961,1,2.324104,,,12.60909,,,4.621741,,80.44506,,,,,,,,,,,,,,,,,,,
Liberia,450,1962,1,2.757195,,,12.7219,,,4.939641,,79.58127,,,,,,,,,,,,,,,,,,,
Liberia,450,1963,1,3.196815,,,12.83556,,,5.278198,,78.68942,,,,,,,,,,,,,,,,,,,
Liberia,450,1964,1,3.641815,,,12.95009,,,5.638582,,77.76951,,,,,,,,,,,,,,,,,,,
Liberia,450,1965,1,4.090919,,,13.06549,,,6.022009,,76.82158,,,,,,,,,,,,,,,,,,,
Liberia,450,1966,1,4.542717,,,13.18176,,,6.429731,,75.84579,,,,,,,,,,,,,,,,,,,
Liberia,450,1967,1,4.995682,,,13.29891,,,6.863043,,74.84236,,,,,,,,,,,,,,,,,,,
Liberia,450,1968,1,5.448135,,,13.41694,,,7.323272,,73.81165,,,,,,,,,,,,,,,,,,,
Liberia,450,1969,1,5.898293,,,13.53585,,,7.811773,,72.75408,,,,,,,,,,,,,,,,,,,
Liberia,450,1970,1,6.344223,,,13.65565,,,8.329931,,71.6702,,,,,,,,,,,,,,,,,,,
Liberia,450,1971,1,6.783867,,,13.77634,,,8.87915,,70.56064,,,,,,,,,,,,,,,,,,,
Liberia,450,1972,1,7.215065,,,13.89793,,,9.460843,,69.42616,,,,,,,,,,,,,,,,,,,
Liberia,450,1973,1,7.635529,,,14.02041,,,10.07643,,68.26763,,,,,,,,,,,,,,,,,,,
Liberia,450,1974,1,8.042862,,,14.1438,,,10.72732,,67.08601,,,,,,,,,,,,,,,,,,,
Liberia,450,1975,1,8.434601,,,14.26809,,,11.41493,,65.88238,,,,,,,,,,,,,,,,,,,
Liberia,450,1976,1,8.808174,,,14.39329,,,12.14061,,64.65792,,,,,,,,,,,,,,,,,,,
Liberia,450,1977,1,9.160957,,,14.51941,,,12.90571,,63.41393,,,,,,,,,,,,,,,,,,,
Liberia,450,1978,1,9.490295,,,14.64644,,,13.71149,,62.15177,,,,,,,,,,,,,,,,,,,
Liberia,450,1979,1,9.793495,,,14.77439,,,14.55918,,60.87294,,,,,,,,,,,,,,,,,,,
Liberia,450,1980,1,10.06785,,,14.90326,,,15.44989,,59.579,,,,,,,,,,,,,,,,,,,
Liberia,450,1981,1,10.31069,,,15.03306,,,16.38465,,58.2716,,,,,,,,,,,,,,,,,,,
Liberia,450,1982,1,10.5194,,,15.16378,,,17.36434,,56.95247,,,,,,,,,,,,,,,,,,,
Liberia,450,1983,1,10.69143,,,15.29544,,,18.38973,,55.6234,,,,,,,,,,,,,,,,,,,
Liberia,450,1984,1,10.82433,,,15.42804,,,19.46141,,54.28623,,,,,,,,,,,,,,,,,,,
Liberia,450,1985,1,10.91579,,,15.56157,,,20.5798,,52.94285,,,,,,,,,,,,,,,,,,,
Liberia,450,1986,1,10.96366,,,15.69604,,,21.7451,,51.5952,,,,,,,,,,,,,,,,,,,
Liberia,450,1987,1,10.96601,,,15.83146,,,22.95731,,50.24522,,,,,,,,,,,,,,,,,,,
Liberia,450,1988,1,10.9211,,,15.96783,,,24.21618,,48.89488,,,,,,,,,,,,,,,,,,,
Liberia,450,1989,1,10.82747,,,16.10514,,,25.52123,,47.54616,,,,,,,,,,,,,,,,,,,
Liberia,450,1990,1,10.68393,,,16.24341,,,26.87166,,46.201,,,,,,,,,,,,,,,,,,,
Liberia,450,1991,1,10.48958,,,16.38263,,,28.26643,,44.86136,,,,,,,,,,,,,,,,,,,
Liberia,450,1992,1,10.24387,,,16.52281,,,29.70419,,43.52913,,,,,,,,,,,,,,,,,,,
Liberia,450,1993,1,9.946579,,,16.66395,,,31.18329,,42.20618,,,,,,,,,,,,,,,,,,,
Liberia,450,1994,1,9.597847,,,16.80606,,,32.70177,,40.89432,,,,,,,,,,,,,,,,,,,
Liberia,450,1995,1,9.198181,,,16.94913,,,34.2574,,39.59529,,,,,,,,,,,,,,,,,,,
Liberia,450,1996,1,8.748444,,,17.09316,,,35.8476,,38.31079,,,,,,,,,,,,,,,,,,,
Liberia,450,1997,1,8.24987,,,17.23817,,,37.46955,,37.0424,,,,,,,,,,,,,,,,,,,
Liberia,450,1998,1,7.704071,,,17.38415,,,39.12014,,35.79165,,,,,,,,,,,,,,,,,,,
Liberia,450,1999,1,7.112961,,,17.53111,,,40.79599,,34.55994,,,,,,,,,,,,,,,,,,,
Liberia,450,2000,1,6.478828,,,17.67903,,,42.49353,,33.3486,,,,,,,,,,,,,,,,,,,
Liberia,450,2001,1,5.80423,,,17.82794,,,44.20897,,32.15886,,,,,,,,,,,,,,,,,,,
Liberia,450,2002,1,5.092026,,,17.97783,,,45.93832,,30.99182,,,,,,,,,,,,,,,,,,,
Liberia,450,2003,1,4.345268,,,18.1287,,,47.67752,,29.84851,,,,,,,,,,,,,,,,,,,
Liberia,450,2004,1,3.567261,,,18.28056,,,49.42237,,28.72981,,,,,,,,,,,,,,,,,,,
Liberia,450,2005,1,2.761452,,,18.4334,,,51.16863,,27.63652,,,,,,,,,,,,,,,,,,,
Liberia,450,2006,1,1.931404,,,18.58723,,,52.91204,,26.56933,,,,,,,,,,,,,,,,,,,
Liberia,450,2007,1,1.08078,,,18.74204,,,54.64837,,25.5288,,,,,,,,,,,,,,,,,,,
Liberia,450,2008,1,0.2132568,,,18.89785,,,56.37347,,24.51543,,,,,,,,,,,,,,,,,,,
Liberia,450,2009,1,0,,,18.9283,,,57.69815,,23.37355,,,,,,,,,,,,,,,,,,,
Liberia,450,2010,1,0,,,18.91773,,,58.857,,22.22527,,,,,,,,,,,,,,,,,,,
Liberia,450,2011,1,0,,,18.9072,,,59.96981,,21.123,,,,,,,,,,,,,,,,,,,
Liberia,450,2012,1,0,,,18.89734,,,61.03617,,20.06649,,,,,,,,,,,,,,,,,,,
Liberia,450,2013,1,0,,,18.88871,,,62.05604,,19.05524,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1948,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1949,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1956,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1960,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1961,1,,,,13.11649,,,2.859407,,84.02411,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1962,1,,,,14.08189,,,2.989942,,82.92816,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1963,1,,,,15.10041,,,3.126245,,81.77335,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1964,1,,,,16.17273,,,3.268551,,80.55872,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1965,1,,,,17.29923,,,3.417107,,79.28366,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1966,1,,,,18.47997,,,3.572165,,77.94786,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1967,1,,,,19.7146,,,3.733988,,76.55141,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1968,1,,,,21.00237,,,3.902844,,75.09478,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1969,1,,,,22.34209,,,4.079013,,73.5789,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1970,1,,,,23.73208,,,4.262782,,72.00514,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1971,1,,,,25.17017,,,4.454443,,70.37539,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1972,1,,,,26.65368,,,4.654305,,68.69202,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1973,1,,,,28.17943,,,4.862678,,66.95789,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1974,1,,,,29.74371,,,5.079882,,65.17641,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1975,1,,,,31.3423,,,5.306247,,63.35146,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1976,1,,,,32.97052,,,5.542109,,61.48737,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1977,1,,,,34.62323,,,5.787816,,59.58895,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1978,1,,,,36.29488,,,6.043719,,57.6614,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1979,1,,,,37.97959,,,6.310178,,55.71023,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1980,1,,,,39.67115,,,6.587562,,53.74129,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1981,1,,,,41.36316,,,6.876243,,51.7606,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1982,1,,,,43.04903,,,7.176604,,49.77437,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1983,1,,,,44.72212,,,7.48903,,47.78885,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1984,1,,,,46.3758,,,7.813911,,45.81029,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1985,1,,,,48.0035,,,8.151646,,43.84486,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1986,1,,,,49.59882,,,8.502629,,41.89855,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1987,1,,,,51.15559,,,8.867268,,39.97714,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1988,1,,,,52.66796,,,9.245964,,38.08607,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1989,1,,,,54.13041,,,9.63912,,36.23047,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1990,1,,,,55.53783,,,10.04715,,34.41503,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1991,1,,,,56.88558,,,10.47044,,32.64398,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1992,1,,,,58.16949,,,10.90941,,30.9211,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1993,1,,,,59.38589,,,11.36444,,29.24967,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1994,1,,,,60.53162,,,11.83593,,27.63245,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1995,1,,,,61.60405,,,12.32426,,26.07169,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1996,1,,,,62.60103,,,12.82981,,24.56916,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1997,1,,,,63.52093,,,13.35294,,23.12613,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1998,1,,,,64.36257,,,13.894,,21.74343,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,1999,1,,,,65.12524,,,14.45333,,20.42143,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2000,1,,,,65.80862,,,15.03124,,19.16014,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2001,1,,,,66.4128,,,15.62804,,17.95916,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2002,1,,,,66.9382,,,16.244,,16.8178,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2003,1,,,,67.38554,,,16.87938,,15.73507,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2004,1,,,,67.75587,,,17.53442,,14.70971,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2005,1,,,,68.05042,,,18.2093,,13.74028,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2006,1,,,,68.27066,,,18.90421,,12.82513,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2007,1,,,,68.41825,,,19.61927,,11.96248,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2008,1,,,,68.49497,,,20.35459,,11.15043,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2009,1,,,,68.50276,,,21.11024,,10.387,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2010,1,,,,68.44362,,,21.88622,,9.670156,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2011,1,,,,68.31965,,,22.68253,,8.997812,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2012,1,,,,68.13301,,,23.4991,,8.367887,,,,,,,,,,,,,,,,,,,
Sierra Leone,451,2013,1,,,,67.88589,,,24.33582,,7.778291,,,,,,,,,,,,,,,,,,,
Ghana,452,1945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1948,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1949,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1956,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,452,1957,1,,,,11.30903,,,36.47892,,52.21205,,,,,,,,,,,,,,,,,,,
Ghana,452,1958,1,,,,11.43116,,,37.05555,,51.5133,,,,,,,,,,,,,,,,,,,
Ghana,452,1959,1,,,,11.55412,,,37.63564,,50.81024,,,,,,,,,,,,,,,,,,,
Ghana,452,1960,1,,,,11.67788,,,38.21895,,50.10316,,,,,,,,,,,,,,,,,,,
Ghana,452,1961,1,,,,11.80241,,,38.80522,,49.39237,,,,,,,,,,,,,,,,,,,
Ghana,452,1962,1,,,,11.92766,,,39.39417,,48.67817,,,,,,,,,,,,,,,,,,,
Ghana,452,1963,1,,,,12.05359,,,39.98553,,47.96088,,,,,,,,,,,,,,,,,,,
Ghana,452,1964,1,,,,12.18017,,,40.57899,,47.24084,,,,,,,,,,,,,,,,,,,
Ghana,452,1965,1,,,,12.30735,,,41.17427,,46.51838,,,,,,,,,,,,,,,,,,,
Ghana,452,1966,1,,,,12.4351,,,41.77104,,45.79386,,,,,,,,,,,,,,,,,,,
Ghana,452,1967,1,,,,12.56337,,,42.36901,,45.06762,,,,,,,,,,,,,,,,,,,
Ghana,452,1968,1,,,,12.69211,,,42.96784,,44.34005,,,,,,,,,,,,,,,,,,,
Ghana,452,1969,1,,,,12.82128,,,43.56721,,43.61151,,,,,,,,,,,,,,,,,,,
Ghana,452,1970,1,,,,12.95084,,,44.16679,,42.88237,,,,,,,,,,,,,,,,,,,
Ghana,452,1971,1,,,,13.08074,,,44.76624,,42.15303,,,,,,,,,,,,,,,,,,,
Ghana,452,1972,1,,,,13.21093,,,45.36521,,41.42386,,,,,,,,,,,,,,,,,,,
Ghana,452,1973,1,,,,13.34138,,,45.96336,,40.69526,,,,,,,,,,,,,,,,,,,
Ghana,452,1974,1,,,,13.47202,,,46.56035,,39.96763,,,,,,,,,,,,,,,,,,,
Ghana,452,1975,1,,,,13.60283,,,47.15582,,39.24135,,,,,,,,,,,,,,,,,,,
Ghana,452,1976,1,,,,13.73374,,,47.74944,,38.51683,,,,,,,,,,,,,,,,,,,
Ghana,452,1977,1,,,,13.86472,,,48.34083,,37.79445,,,,,,,,,,,,,,,,,,,
Ghana,452,1978,1,,,,13.99573,,,48.92966,,37.07461,,,,,,,,,,,,,,,,,,,
Ghana,452,1979,1,,,,14.12671,,,49.5156,,36.3577,,,,,,,,,,,,,,,,,,,
Ghana,452,1980,1,,,,14.25763,,,50.09828,,35.6441,,,,,,,,,,,,,,,,,,,
Ghana,452,1981,1,,,,14.38843,,,50.67737,,34.9342,,,,,,,,,,,,,,,,,,,
Ghana,452,1982,1,,,,14.51909,,,51.25253,,34.22837,,,,,,,,,,,,,,,,,,,
Ghana,452,1983,1,,,,14.64956,,,51.82344,,33.52699,,,,,,,,,,,,,,,,,,,
Ghana,452,1984,1,,,,14.77981,,,52.38978,,32.83042,,,,,,,,,,,,,,,,,,,
Ghana,452,1985,1,,,,14.90978,,,52.95121,,32.13901,,,,,,,,,,,,,,,,,,,
Ghana,452,1986,1,,,,15.03946,,,53.50745,,31.4531,,,,,,,,,,,,,,,,,,,
Ghana,452,1987,1,,,,15.1688,,,54.05817,,30.77303,,,,,,,,,,,,,,,,,,,
Ghana,452,1988,1,,,,15.29776,,,54.60311,,30.09913,,,,,,,,,,,,,,,,,,,
Ghana,452,1989,1,,,,15.42633,,,55.14196,,29.43171,,,,,,,,,,,,,,,,,,,
Ghana,452,1990,1,,,,15.55447,,,55.67445,,28.77107,,,,,,,,,,,,,,,,,,,
Ghana,452,1991,1,,,,15.68216,,,56.20035,,28.1175,,,,,,,,,,,,,,,,,,,
Ghana,452,1992,1,,,,15.80936,,,56.71937,,27.47128,,,,,,,,,,,,,,,,,,,
Ghana,452,1993,1,,,,15.93605,,,57.23129,,26.83266,,,,,,,,,,,,,,,,,,,
Ghana,452,1994,1,,,,16.06222,,,57.73588,,26.2019,,,,,,,,,,,,,,,,,,,
Ghana,452,1995,1,,,,16.18784,,,58.23294,,25.57923,,,,,,,,,,,,,,,,,,,
Ghana,452,1996,1,,,,16.31289,,,58.72224,,24.96486,,,,,,,,,,,,,,,,,,,
Ghana,452,1997,1,,,,16.43737,,,59.20362,,24.35901,,,,,,,,,,,,,,,,,,,
Ghana,452,1998,1,,,,16.56124,,,59.67689,,23.76187,,,,,,,,,,,,,,,,,,,
Ghana,452,1999,1,,,,16.68452,,,60.14189,,23.1736,,,,,,,,,,,,,,,,,,,
Ghana,452,2000,1,,,,16.80717,,,60.59847,,22.59436,,,,,,,,,,,,,,,,,,,
Ghana,452,2001,1,,,,16.92921,,,61.0465,,22.0243,,,,,,,,,,,,,,,,,,,
