HMIID,YEAR,WBCC,COWCC,UCDPID,ACTORID,STATUS,HMISTART,HMISTAPR,HMIEND,HMIENDPR,ENDTYPE,VIOSTART,VIOSTAPR,VIOEND,VIOENDPR,VIODURAT,CONFLICT,VIOLENCE,ISSUE,NONSTATE,POLARITY,FATALITY,AREA,AREAA,POPULAT,POPULATA,REGION,MEDIATE6,MEDIATEI,ACCORD6,ACCORDI,EMBARGO6,EMBARGOI,COLDWAR,UNSC,REGIOORG,GOVTPERM,INTERVEN1,I1CCC,P5,INTERVEN2,I2CCC,INTERVEN3,I3CCC,COLONY2,SAVING,TARGET,TATROOP,ACTIVE,FORCE,INTERPOS,STARINTE,ENDINTE,DISARM,STARDISA,ENDDISA,CIVILIAN,STARCIVI,ENDCIVI,HUMANAID,STARHUMA,ENDHUMA,NOFLY,STARFLY,ENDFLY,SAFEAREA,STARAREA,ENDAREA,ENFORCE,STARENFO,ENDENFO,LOST,STARLOST,ENDLOST,REGIME,STARREGI,ENDREGI,GROUNDFO,GROUNDNO,GROUNDPO,GROUNDPOA,GROUNDAR,GROUNDARA,AIRFORCE,VIOLAREA,COUNTTRO,IDTROOPS,COUNTARM,IDARMS,CONTRA0,CONTRA1,CONTRA2,CONTRA3,CONTRA4,CONTRA5,CONTRA6,CONTRA7,ENDVIOL,FATAL1,FATALITYIY,FATAL2IY,FATALPRE,LOSSES,NEWVIOL,NEWFATAL,DISLOCATE
Sudan (Darfur) 2007-,2013,SDN,625,309,"112, 468, 469, 471, 472, 630, 319, 5849, 5866, 9999",2,31/12/2007,1,0,-88,0,26/02/2003,1,0,-88,58,1,1,2,1,3,14996,2506000,440000,36800000,7100000,1,0,0,0,1,1,1,0,2,2,2,UN,1014,0,AU,2400,-88,-88,0,1,0,-88,1,1,0,-88,-88,0,-88,-88,1,31/07/2007,-77,1,31/07/2007,-77,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,1,14443,39,203,6,33,1,2,0,-88,0,-88,1,0,0,0,0,0,0,0,0,8.48,1588,4.35,-88,-99,-88,-99,0
Sudan (Darfur) 2007-,2014,SDN,625,309,"112, 468, 469, 471, 472, 630, 319, 5849, 5866, 9999",2,31/12/2007,1,0,-88,0,26/02/2003,1,0,-88,58,1,1,2,1,3,14996,2506000,440000,37700000,7200000,1,0,0,0,1,1,1,0,2,2,2,UN,1014,0,AU,2400,-88,-88,0,1,0,-88,1,1,0,-88,-88,0,-88,-88,1,31/07/2007,-77,1,31/07/2007,-77,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,1,12614,33,175,5,29,1,2,0,-88,0,-88,1,0,0,0,0,0,0,0,0,8.48,1315,3.60,-88,-99,-88,-99,0
Sudan (Darfur) 2007-,2015,SDN,625,309,"112, 468, 469, 471, 472, 630, 319, 5849, 5866, 9999",2,31/12/2007,1,0,-88,0,26/02/2003,1,0,-88,58,1,1,2,1,3,14996,2506000,440000,38600000,7400000,1,0,0,0,1,1,1,0,2,2,2,UN,1014,0,AU,2400,-88,-88,0,1,0,-88,1,1,0,-88,-88,0,-88,-88,1,31/07/2007,-77,1,31/07/2007,-77,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,1,14403,37,195,6,33,1,2,0,-88,0,-88,1,0,0,0,0,0,0,0,0,8.48,1864,5.11,-88,-99,-88,-99,0
Sudan (Darfur) 2007-,2016,SDN,625,309,"112, 468, 469, 471, 472, 630, 319, 5849, 5866, 9999",2,31/12/2007,1,0,-88,0,26/02/2003,1,0,-88,58,1,1,2,1,3,14996,2506000,440000,39600000,7600000,1,0,0,0,1,1,1,0,2,2,2,UN,1014,0,AU,2400,-88,-88,0,1,0,-88,1,1,0,-88,-88,0,-88,-88,1,31/07/2007,-77,1,31/07/2007,-77,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,1,13608,34,179,5,31,1,2,0,-88,0,-88,1,0,0,0,0,0,0,0,0,8.48,1427,3.90,-88,-99,-88,-99,0
Tajikistan 1993-1996,1993,TJK,702,395,"131, 345, 1186",2,01/10/1993,1,23/12/1996,1,1,05/05/1992,1,23/12/1996,1,17,1,1,2,1,2,4764,143000,143000,5600000,5600000,3,0,1,0,1,-99,-99,0,0,2,2,CIS,-88,1,-88,-88,-88,-88,1,1,2,16000,1,1,0,-88,-88,0,-88,-88,1,01/10/1993,23/12/1996,1,01/10/1993,23/12/1996,0,-88,-88,0,-88,-88,0,-88,-88,1,01/10/1993,23/12/1996,0,-88,-88,1,8500,152,152,59,59,1,2,0,-88,-99,-88,1,0,0,0,0,0,0,0,0,9.29,140,1.54,1,150,0,-88,0
Tajikistan 1993-1996,1994,TJK,702,395,"131, 345, 1186",2,01/10/1993,1,23/12/1996,1,1,05/05/1992,1,23/12/1996,1,17,1,1,2,1,2,4764,143000,143000,5700000,5700000,3,0,1,0,1,-99,-99,0,0,2,2,CIS,-88,1,-88,-88,-88,-88,1,1,2,16000,1,1,0,-88,-88,0,-88,-88,1,01/10/1993,23/12/1996,1,01/10/1993,23/12/1996,0,-88,-88,0,-88,-88,0,-88,-88,1,01/10/1993,23/12/1996,0,-88,-88,1,12000,211,211,84,84,1,2,0,-88,-99,-88,1,0,0,0,0,0,0,0,0,9.29,366,1.00,1,150,0,-88,0
Tajikistan 1993-1996,1995,TJK,702,395,"131, 345, 1186",2,01/10/1993,1,23/12/1996,1,1,05/05/1992,1,23/12/1996,1,17,1,1,2,1,2,4764,143000,143000,5800000,5800000,3,0,1,0,1,-99,-99,0,0,2,2,CIS,-88,1,-88,-88,-88,-88,1,1,2,16000,1,1,0,-88,-88,0,-88,-88,1,01/10/1993,23/12/1996,1,01/10/1993,23/12/1996,0,-88,-88,0,-88,-88,0,-88,-88,1,01/10/1993,23/12/1996,0,-88,-88,1,12500,216,216,87,87,1,2,0,-88,-99,-88,1,0,0,0,0,0,0,0,0,9.29,368,1.00,1,150,0,-88,0
Tajikistan 1993-1996,1996,TJK,702,395,"131, 345, 1186",2,01/10/1993,1,23/12/1996,1,1,05/05/1992,1,23/12/1996,1,17,1,1,2,1,2,4764,143000,143000,5800000,5800000,3,0,1,0,1,-99,-99,0,0,2,2,CIS,-88,1,-88,-88,-88,-88,1,1,2,16000,1,1,0,-88,-88,0,-88,-88,1,01/10/1993,23/12/1996,1,01/10/1993,23/12/1996,0,-88,-88,0,-88,-88,0,-88,-88,1,01/10/1993,23/12/1996,0,-88,-88,1,13100,226,226,92,92,1,2,0,-88,-99,-88,1,0,0,0,0,0,0,0,0,9.29,2797,7.83,1,150,0,-88,0
Uganda 1979,1979,UGA,500,"314, 427","90, 92, 100, 479",1,21/01/1979,1,03/06/1979,1,1,25/01/1971,1,03/06/1979,1,96,1,1,2,0,2,-99,241000,241000,12200000,12200000,1,0,0,0,0,-99,-99,1,0,0,0,Tanzania,510,0,Mozambique,541,-88,-88,0,1,1,21000,1,1,0,-88,-88,0,-88,-88,1,03/1979,03/06/1979,0,-88,-88,0,-88,-88,0,-88,-88,0,-88,-88,1,21/01/1979,10/04/1979,1,01/03/1979,10/04/1979,1,45000,369,369,187,187,1,2,1,Libya,1,Libya,0,0,0,1,0,0,0,0,1,-99,-99,-99,-88,373,1,-99,0
Yugoslavia (Kosovo) 1999,1999,KSV,345,412,"49, 357",2,24/03/1999,1,10/06/1999,1,1,06/03/1998,1,10/06/1999,1,13,1,1,1,0,2,1649,102000,11000,9900000,1800000,4,1,1,1,1,1,1,0,0,0,0,NATO,1060,1,-88,-88,-88,-88,0,1,1,114000,1,1,0,-88,-88,0,-88,-88,1,24/03/1999,10/06/1999,0,-88,-88,0,-88,-88,0,-88,-88,1,24/03/1999,10/06/1999,1,24/03/1999,10/06/1999,1,24/03/1999,10/06/1999,0,-88,0,0,0,-8,1,2,0,-88,0,-88,1,0,0,0,0,0,0,0,1,4.31,1990,25.19,1,0,0,-88,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
